,Folder,ROI_h,ROI_w,ROI_x,ROI_y,Fault
407,B_corn_v/0/IMG_4719.JPG,2148,432,1377,1635,0
408,B_corn_v/0/IMG_4721.JPG,2148,432,1377,1635,0
409,B_corn_v/0/IMG_4723.JPG,2148,432,1377,1635,0
410,B_corn_v/0/IMG_4725.JPG,2148,432,1377,1635,0
411,B_corn_v/0/IMG_4727.JPG,2148,432,1377,1635,0
412,B_corn_v/0/IMG_4729.JPG,2148,432,1377,1635,0
413,B_corn_v/0/IMG_4731.JPG,2148,432,1377,1635,0
414,B_corn_v/0/IMG_4733.JPG,2148,432,1377,1635,0
415,B_corn_v/0/IMG_4735.JPG,2148,432,1377,1635,0
416,B_corn_v/0/IMG_4737.JPG,2148,432,1377,1635,0
417,B_corn_v/0/IMG_4739.JPG,2148,432,1377,1635,0
418,B_corn_v/0/IMG_4741.JPG,2148,432,1377,1635,0
419,B_corn_v/0/IMG_4743.JPG,2148,432,1377,1635,0
420,B_corn_v/0/IMG_4745.JPG,2148,432,1377,1635,0
421,B_corn_v/0/IMG_4747.JPG,2148,432,1377,1635,0
422,B_corn_v/0/IMG_4749.JPG,2148,432,1377,1635,0
423,B_corn_v/0/IMG_4751.JPG,2148,432,1377,1635,0
424,B_corn_v/0/IMG_4753.JPG,2148,432,1377,1635,0
425,B_corn_v/0/IMG_4755.JPG,2148,432,1377,1635,0
426,B_corn_v/0/IMG_4757.JPG,2148,432,1377,1635,0
427,B_corn_v/0/IMG_4759.JPG,2148,432,1377,1635,0
428,B_corn_v/0/IMG_4761.JPG,2148,432,1377,1635,0
429,B_corn_v/0/IMG_4763.JPG,2148,432,1377,1635,0
430,B_corn_v/0/IMG_4765.JPG,2148,432,1377,1635,0
431,B_corn_v/0/IMG_4767.JPG,2148,432,1377,1635,0
432,B_corn_v/0/IMG_4769.JPG,2148,432,1377,1635,0
433,B_corn_v/0/IMG_4771.JPG,2148,432,1377,1635,0
434,B_corn_v/0/IMG_4773.JPG,2148,432,1377,1635,0
435,B_corn_v/0/IMG_4775.JPG,2148,432,1377,1635,0
436,B_corn_v/0/IMG_4777.JPG,2148,432,1377,1635,0
437,B_corn_v/0/IMG_4779.JPG,2148,432,1377,1635,0
438,B_corn_v/0/IMG_4781.JPG,2148,432,1377,1635,0
439,B_corn_v/0/IMG_4783.JPG,2148,432,1377,1635,0
440,B_corn_v/0/IMG_4785.JPG,2148,432,1377,1635,0
441,B_corn_v/0/IMG_4787.JPG,2148,432,1377,1635,0
442,B_corn_v/0/IMG_4789.JPG,2148,432,1377,1635,0
443,B_corn_v/0/IMG_4791.JPG,2148,432,1377,1635,0
444,B_corn_v/0/IMG_4793.JPG,2148,432,1377,1635,0
445,B_corn_v/0/IMG_4795.JPG,2148,432,1377,1635,0
446,B_corn_v/0/IMG_4797.JPG,2148,432,1377,1635,0
447,B_corn_v/0/IMG_4799.JPG,2148,432,1377,1635,0
448,B_corn_v/0/IMG_4801.JPG,2148,432,1377,1635,0
449,B_corn_v/0/IMG_4803.JPG,2148,432,1377,1635,0
450,B_corn_v/0/IMG_4805.JPG,2148,432,1377,1635,0
451,B_corn_v/0/IMG_4807.JPG,2148,432,1377,1635,0
452,B_corn_v/0/IMG_4809.JPG,2148,432,1377,1635,0
453,B_corn_v/0/IMG_4811.JPG,2148,432,1377,1635,0
454,B_corn_v/0/IMG_4813.JPG,2148,432,1377,1635,0
455,B_corn_v/0/IMG_4815.JPG,2148,432,1377,1635,0
456,B_corn_v/0/IMG_4817.JPG,2148,432,1377,1635,0
457,B_corn_v/0/IMG_4819.JPG,2148,432,1377,1635,0
458,B_corn_v/0/IMG_4821.JPG,2148,432,1377,1635,0
459,B_corn_v/0/IMG_4823.JPG,2148,432,1377,1635,0
460,B_corn_v/0/IMG_4825.JPG,2148,432,1377,1635,0
461,B_corn_v/0/IMG_4827.JPG,2148,432,1377,1635,0
462,B_corn_v/0/IMG_4829.JPG,2148,432,1377,1635,0
463,B_corn_v/0/IMG_4831.JPG,2148,432,1377,1635,0
464,B_corn_v/0/IMG_4833.JPG,2148,432,1377,1635,0
465,B_corn_v/0/IMG_4835.JPG,2148,432,1377,1635,0
466,B_corn_v/0/IMG_4837.JPG,2148,432,1377,1635,0
467,B_corn_v/0/IMG_4839.JPG,2148,432,1377,1635,0
468,B_corn_v/0/IMG_4841.JPG,2148,432,1377,1635,0
469,B_corn_v/0/IMG_4843.JPG,2148,432,1377,1635,0
470,B_corn_v/0/IMG_4845.JPG,2148,432,1377,1635,0
471,B_corn_v/0/IMG_4847.JPG,2148,432,1377,1635,0
472,B_corn_v/0/IMG_4849.JPG,2148,432,1377,1635,0
473,B_corn_v/0/IMG_4851.JPG,2148,432,1377,1635,0
474,B_corn_v/0/IMG_4853.JPG,2148,432,1377,1635,0
475,B_corn_v/0/IMG_4855.JPG,2148,432,1377,1635,0
476,B_corn_v/0/IMG_4857.JPG,2148,432,1377,1635,0
477,B_corn_v/0/IMG_4859.JPG,2148,432,1377,1635,0
478,B_corn_v/0/IMG_4861.JPG,2148,432,1377,1635,0
479,B_corn_v/0/IMG_4863.JPG,2148,432,1377,1635,0
480,B_corn_v/0/IMG_4865.JPG,2148,432,1377,1635,0
481,B_corn_v/0/IMG_4867.JPG,2148,432,1377,1635,0
482,B_corn_v/0/IMG_4869.JPG,2148,432,1377,1635,0
483,B_corn_v/0/IMG_4871.JPG,2148,432,1377,1635,0
484,B_corn_v/0/IMG_4873.JPG,2148,432,1377,1635,0
485,B_corn_v/0/IMG_4875.JPG,2148,432,1377,1635,0
486,B_corn_v/0/IMG_4877.JPG,2148,432,1377,1635,0
487,B_corn_v/0/IMG_4879.JPG,2148,432,1377,1635,0
488,B_corn_v/0/IMG_4881.JPG,2148,432,1377,1635,0
489,B_corn_v/0/IMG_4883.JPG,2148,432,1377,1635,0
490,B_corn_v/0/IMG_4885.JPG,2148,432,1377,1635,0
491,B_corn_v/0/IMG_4887.JPG,2148,432,1377,1635,0
492,B_corn_v/0/IMG_4889.JPG,2148,432,1377,1635,0
493,B_corn_v/0/IMG_4891.JPG,2148,432,1377,1635,0
494,B_corn_v/0/IMG_4893.JPG,2148,432,1377,1635,0
495,B_corn_v/0/IMG_4895.JPG,2148,432,1377,1635,0
496,B_corn_v/0/IMG_4897.JPG,2148,432,1377,1635,0
497,B_corn_v/0/IMG_4899.JPG,2148,432,1377,1635,0
498,B_corn_v/0/IMG_4901.JPG,2148,432,1377,1635,0
499,B_corn_v/0/IMG_4903.JPG,2148,432,1377,1635,0
500,B_corn_v/0/IMG_4905.JPG,2148,432,1377,1635,0
501,B_corn_v/0/IMG_4907.JPG,2148,432,1377,1635,0
502,B_corn_v/0/IMG_4909.JPG,2148,432,1377,1635,0
503,B_corn_v/0/IMG_4911.JPG,2148,432,1377,1635,0
504,B_corn_v/0/IMG_4913.JPG,2148,432,1377,1635,0
505,B_corn_v/0/IMG_4915.JPG,2148,432,1377,1635,0
506,B_corn_v/0/IMG_4917.JPG,2148,432,1377,1635,0
507,B_corn_v/0/IMG_4919.JPG,2148,432,1377,1635,0
508,B_corn_v/0/IMG_4921.JPG,2148,432,1377,1635,0
509,B_corn_v/0/IMG_4923.JPG,2148,432,1377,1635,0
510,B_corn_v/0/IMG_4925.JPG,2148,432,1377,1635,0
511,B_corn_v/0/IMG_4927.JPG,2148,432,1377,1635,0
512,B_corn_v/0/IMG_4929.JPG,2148,432,1377,1635,0
513,B_corn_v/0/IMG_4931.JPG,2148,432,1377,1635,0
514,B_corn_v/0/IMG_4933.JPG,2148,432,1377,1635,0
515,B_corn_v/0/IMG_4935.JPG,2148,432,1377,1635,0
516,B_corn_v/0/IMG_4937.JPG,2148,432,1377,1635,0
517,B_corn_v/0/IMG_4939.JPG,2148,432,1377,1635,0
518,B_corn_v/0/IMG_4941.JPG,2148,432,1377,1635,0
519,B_corn_v/0/IMG_4943.JPG,2148,432,1377,1635,0
520,B_corn_v/0/IMG_4945.JPG,2148,432,1377,1635,0
521,B_corn_v/0/IMG_4947.JPG,2148,432,1377,1635,0
522,B_corn_v/0/IMG_4949.JPG,2148,432,1377,1635,0
523,B_corn_v/0/IMG_4951.JPG,2148,432,1377,1635,0
524,B_corn_v/0/IMG_4953.JPG,2148,432,1377,1635,0
525,B_corn_v/0/IMG_4955.JPG,2148,432,1377,1635,0
526,B_corn_v/0/IMG_4957.JPG,2148,432,1377,1635,0
527,B_corn_v/0/IMG_4959.JPG,2148,432,1377,1635,0
528,B_corn_v/0/IMG_4961.JPG,2148,432,1377,1635,0
529,B_corn_v/0/IMG_4963.JPG,2148,432,1377,1635,0
530,B_corn_v/0/IMG_4965.JPG,2148,432,1377,1635,0
531,B_corn_v/0/IMG_4967.JPG,2148,432,1377,1635,0
532,B_corn_v/0/IMG_4969.JPG,2148,432,1377,1635,0
533,B_corn_v/0/IMG_4971.JPG,2148,432,1377,1635,0
534,B_corn_v/0/IMG_4973.JPG,2148,432,1377,1635,0
535,B_corn_v/0/IMG_4975.JPG,2148,432,1377,1635,0
536,B_corn_v/0/IMG_4977.JPG,2148,432,1377,1635,0
537,B_corn_v/0/IMG_4979.JPG,2148,432,1377,1635,0
538,B_corn_v/0/IMG_4981.JPG,2148,432,1377,1635,0
539,B_corn_v/0/IMG_4983.JPG,2148,432,1377,1635,0
540,B_corn_v/0/IMG_4985.JPG,2148,432,1377,1635,0
541,B_corn_v/3/IMG_4890.JPG,2148,432,1377,1635,0
542,B_corn_v/3/IMG_4892.JPG,2148,432,1377,1635,0
543,B_corn_v/3/IMG_4894.JPG,2148,432,1377,1635,0
544,B_corn_v/3/IMG_4896.JPG,2148,432,1377,1635,0
545,B_corn_v/3/IMG_4898.JPG,2148,432,1377,1635,0
546,B_corn_v/3/IMG_4900.JPG,2148,432,1377,1635,0
547,B_corn_v/3/IMG_4902.JPG,2148,432,1377,1635,0
548,B_corn_v/3/IMG_4904.JPG,2148,432,1377,1635,0
549,B_corn_v/3/IMG_4920.JPG,2148,432,1377,1635,0
550,B_corn_v/3/IMG_4938.JPG,2148,432,1377,1635,0
551,B_corn_v/3/IMG_4940.JPG,2148,432,1377,1635,0
552,B_corn_v/3/IMG_4942.JPG,2148,432,1377,1635,0
553,B_corn_v/3/IMG_4944.JPG,2148,432,1377,1635,0
554,B_corn_v/3/IMG_4946.JPG,2148,432,1377,1635,0
555,B_corn_v/3/IMG_4948.JPG,2148,432,1377,1635,0
556,B_corn_v/3/IMG_4950.JPG,2148,432,1377,1635,0
557,B_corn_v/3/IMG_4952.JPG,2148,432,1377,1635,0
558,B_corn_v/3/IMG_4958.JPG,2148,432,1377,1635,0
559,B_corn_v/3/IMG_4960.JPG,2148,432,1377,1635,0
560,B_corn_v/3/IMG_4962.JPG,2148,432,1377,1635,0
561,B_corn_v/3/IMG_4964.JPG,2148,432,1377,1635,0
562,B_corn_v/3/IMG_4966.JPG,2148,432,1377,1635,0
563,B_corn_v/3/IMG_4968.JPG,2148,432,1377,1635,0
564,B_corn_v/3/IMG_4984.JPG,2148,432,1377,1635,0
565,B_corn_v/4/IMG_4586.JPG,2148,432,1377,1635,0
566,B_corn_v/4/IMG_4588.JPG,2148,432,1377,1635,0
567,B_corn_v/4/IMG_4590.JPG,2148,432,1377,1635,0
568,B_corn_v/4/IMG_4592.JPG,2148,432,1377,1635,0
569,B_corn_v/4/IMG_4594.JPG,2148,432,1377,1635,0
570,B_corn_v/4/IMG_4596.JPG,2148,432,1377,1635,0
571,B_corn_v/4/IMG_4598.JPG,2148,432,1377,1635,0
572,B_corn_v/4/IMG_4600.JPG,2148,432,1377,1635,0
573,B_corn_v/4/IMG_4602.JPG,2148,432,1377,1635,0
574,B_corn_v/4/IMG_4604.JPG,2148,432,1377,1635,0
575,B_corn_v/4/IMG_4606.JPG,2148,432,1377,1635,0
576,B_corn_v/4/IMG_4608.JPG,2148,432,1377,1635,0
577,B_corn_v/4/IMG_4610.JPG,2148,432,1377,1635,0
578,B_corn_v/4/IMG_4612.JPG,2148,432,1377,1635,0
579,B_corn_v/4/IMG_4614.JPG,2148,432,1377,1635,0
580,B_corn_v/4/IMG_4616.JPG,2148,432,1377,1635,0
581,B_corn_v/4/IMG_4618.JPG,2148,432,1377,1635,0
582,B_corn_v/4/IMG_4620.JPG,2148,432,1377,1635,0
583,B_corn_v/4/IMG_4622.JPG,2148,432,1377,1635,0
584,B_corn_v/4/IMG_4624.JPG,2148,432,1377,1635,0
585,B_corn_v/4/IMG_4626.JPG,2148,432,1377,1635,0
586,B_corn_v/4/IMG_4628.JPG,2148,432,1377,1635,0
587,B_corn_v/4/IMG_4630.JPG,2148,432,1377,1635,0
588,B_corn_v/4/IMG_4632.JPG,2148,432,1377,1635,0
589,B_corn_v/4/IMG_4634.JPG,2148,432,1377,1635,0
590,B_corn_v/4/IMG_4636.JPG,2148,432,1377,1635,0
591,B_corn_v/4/IMG_4638.JPG,2148,432,1377,1635,0
592,B_corn_v/4/IMG_4640.JPG,2148,432,1377,1635,0
593,B_corn_v/4/IMG_4642.JPG,2148,432,1377,1635,0
594,B_corn_v/4/IMG_4644.JPG,2148,432,1377,1635,0
595,B_corn_v/4/IMG_4646.JPG,2148,432,1377,1635,0
596,B_corn_v/4/IMG_4648.JPG,2148,432,1377,1635,0
597,B_corn_v/4/IMG_4650.JPG,2148,432,1377,1635,0
598,B_corn_v/4/IMG_4652.JPG,2148,432,1377,1635,0
599,B_corn_v/4/IMG_4654.JPG,2148,432,1377,1635,0
600,B_corn_v/4/IMG_4656.JPG,2148,432,1377,1635,0
601,B_corn_v/4/IMG_4658.JPG,2148,432,1377,1635,0
602,B_corn_v/4/IMG_4660.JPG,2148,432,1377,1635,0
603,B_corn_v/4/IMG_4662.JPG,2148,432,1377,1635,0
604,B_corn_v/4/IMG_4664.JPG,2148,432,1377,1635,0
605,B_corn_v/4/IMG_4666.JPG,2148,432,1377,1635,0
606,B_corn_v/4/IMG_4668.JPG,2148,432,1377,1635,0
607,B_corn_v/4/IMG_4670.JPG,2148,432,1377,1635,0
608,B_corn_v/4/IMG_4672.JPG,2148,432,1377,1635,0
609,B_corn_v/4/IMG_4674.JPG,2148,432,1377,1635,0
610,B_corn_v/4/IMG_4676.JPG,2148,432,1377,1635,0
611,B_corn_v/4/IMG_4678.JPG,2148,432,1377,1635,0
612,B_corn_v/4/IMG_4680.JPG,2148,432,1377,1635,0
613,B_corn_v/4/IMG_4682.JPG,2148,432,1377,1635,0
614,B_corn_v/4/IMG_4684.JPG,2148,432,1377,1635,0
615,B_corn_v/4/IMG_4686.JPG,2148,432,1377,1635,0
616,B_corn_v/4/IMG_4688.JPG,2148,432,1377,1635,0
617,B_corn_v/4/IMG_4690.JPG,2148,432,1377,1635,0
618,B_corn_v/4/IMG_4692.JPG,2148,432,1377,1635,0
619,B_corn_v/4/IMG_4694.JPG,2148,432,1377,1635,0
620,B_corn_v/4/IMG_4696.JPG,2148,432,1377,1635,0
621,B_corn_v/4/IMG_4698.JPG,2148,432,1377,1635,0
622,B_corn_v/4/IMG_4700.JPG,2148,432,1377,1635,0
623,B_corn_v/4/IMG_4702.JPG,2148,432,1377,1635,0
624,B_corn_v/4/IMG_4704.JPG,2148,432,1377,1635,0
625,B_corn_v/4/IMG_4706.JPG,2148,432,1377,1635,0
626,B_corn_v/4/IMG_4708.JPG,2148,432,1377,1635,0
627,B_corn_v/4/IMG_4710.JPG,2148,432,1377,1635,0
628,B_corn_v/4/IMG_4712.JPG,2148,432,1377,1635,0
629,B_corn_v/4/IMG_4714.JPG,2148,432,1377,1635,0
630,B_corn_v/4/IMG_4716.JPG,2148,432,1377,1635,0
631,B_corn_v/4/IMG_4718.JPG,2148,432,1377,1635,0
632,B_corn_v/4/IMG_4720.JPG,2148,432,1377,1635,0
633,B_corn_v/4/IMG_4722.JPG,2148,432,1377,1635,0
634,B_corn_v/4/IMG_4724.JPG,2148,432,1377,1635,0
635,B_corn_v/4/IMG_4726.JPG,2148,432,1377,1635,0
636,B_corn_v/4/IMG_4728.JPG,2148,432,1377,1635,0
637,B_corn_v/4/IMG_4730.JPG,2148,432,1377,1635,0
638,B_corn_v/4/IMG_4732.JPG,2148,432,1377,1635,0
639,B_corn_v/4/IMG_4734.JPG,2148,432,1377,1635,0
640,B_corn_v/4/IMG_4736.JPG,2148,432,1377,1635,0
641,B_corn_v/4/IMG_4738.JPG,2148,432,1377,1635,0
642,B_corn_v/4/IMG_4740.JPG,2148,432,1377,1635,0
643,B_corn_v/4/IMG_4742.JPG,2148,432,1377,1635,0
644,B_corn_v/4/IMG_4744.JPG,2148,432,1377,1635,0
645,B_corn_v/4/IMG_4746.JPG,2148,432,1377,1635,0
646,B_corn_v/4/IMG_4748.JPG,2148,432,1377,1635,0
647,B_corn_v/4/IMG_4750.JPG,2148,432,1377,1635,0
648,B_corn_v/4/IMG_4752.JPG,2148,432,1377,1635,0
649,B_corn_v/4/IMG_4754.JPG,2148,432,1377,1635,0
650,B_corn_v/4/IMG_4756.JPG,2148,432,1377,1635,0
651,B_corn_v/4/IMG_4758.JPG,2148,432,1377,1635,0
652,B_corn_v/4/IMG_4760.JPG,2148,432,1377,1635,0
653,B_corn_v/4/IMG_4762.JPG,2148,432,1377,1635,0
654,B_corn_v/4/IMG_4764.JPG,2148,432,1377,1635,0
655,B_corn_v/4/IMG_4766.JPG,2148,432,1377,1635,0
656,B_corn_v/4/IMG_4768.JPG,2148,432,1377,1635,0
657,B_corn_v/4/IMG_4770.JPG,2148,432,1377,1635,0
658,B_corn_v/4/IMG_4772.JPG,2148,432,1377,1635,0
659,B_corn_v/4/IMG_4774.JPG,2148,432,1377,1635,0
660,B_corn_v/4/IMG_4776.JPG,2148,432,1377,1635,0
661,B_corn_v/4/IMG_4778.JPG,2148,432,1377,1635,0
662,B_corn_v/4/IMG_4780.JPG,2148,432,1377,1635,0
663,B_corn_v/4/IMG_4782.JPG,2148,432,1377,1635,0
664,B_corn_v/4/IMG_4784.JPG,2148,432,1377,1635,0
665,B_corn_v/4/IMG_4786.JPG,2148,432,1377,1635,0
666,B_corn_v/4/IMG_4788.JPG,2148,432,1377,1635,0
667,B_corn_v/4/IMG_4790.JPG,2148,432,1377,1635,0
668,B_corn_v/4/IMG_4792.JPG,2148,432,1377,1635,0
669,B_corn_v/4/IMG_4794.JPG,2148,432,1377,1635,0
670,B_corn_v/4/IMG_4796.JPG,2148,432,1377,1635,0
671,B_corn_v/4/IMG_4798.JPG,2148,432,1377,1635,0
672,B_corn_v/4/IMG_4800.JPG,2148,432,1377,1635,0
673,B_corn_v/4/IMG_4802.JPG,2148,432,1377,1635,0
674,B_corn_v/4/IMG_4804.JPG,2148,432,1377,1635,0
675,B_corn_v/4/IMG_4806.JPG,2148,432,1377,1635,0
676,B_corn_v/4/IMG_4808.JPG,2148,432,1377,1635,0
677,B_corn_v/4/IMG_4810.JPG,2148,432,1377,1635,0
678,B_corn_v/4/IMG_4812.JPG,2148,432,1377,1635,0
679,B_corn_v/4/IMG_4814.JPG,2148,432,1377,1635,0
680,B_corn_v/4/IMG_4816.JPG,2148,432,1377,1635,0
681,B_corn_v/4/IMG_4818.JPG,2148,432,1377,1635,0
682,B_corn_v/4/IMG_4820.JPG,2148,432,1377,1635,0
683,B_corn_v/4/IMG_4822.JPG,2148,432,1377,1635,0
684,B_corn_v/4/IMG_4824.JPG,2148,432,1377,1635,0
685,B_corn_v/4/IMG_4826.JPG,2148,432,1377,1635,0
686,B_corn_v/4/IMG_4828.JPG,2148,432,1377,1635,0
687,B_corn_v/4/IMG_4830.JPG,2148,432,1377,1635,0
688,B_corn_v/4/IMG_4832.JPG,2148,432,1377,1635,0
689,B_corn_v/4/IMG_4834.JPG,2148,432,1377,1635,0
690,B_corn_v/4/IMG_4836.JPG,2148,432,1377,1635,0
691,B_corn_v/4/IMG_4838.JPG,2148,432,1377,1635,0
692,B_corn_v/4/IMG_4840.JPG,2148,432,1377,1635,0
693,B_corn_v/4/IMG_4842.JPG,2148,432,1377,1635,0
694,B_corn_v/4/IMG_4844.JPG,2148,432,1377,1635,0
695,B_corn_v/4/IMG_4846.JPG,2148,432,1377,1635,0
696,B_corn_v/4/IMG_4848.JPG,2148,432,1377,1635,0
697,B_corn_v/4/IMG_4850.JPG,2148,432,1377,1635,0
698,B_corn_v/4/IMG_4852.JPG,2148,432,1377,1635,0
699,B_corn_v/4/IMG_4854.JPG,2148,432,1377,1635,0
700,B_corn_v/4/IMG_4856.JPG,2148,432,1377,1635,0
701,B_corn_v/4/IMG_4858.JPG,2148,432,1377,1635,0
702,B_corn_v/4/IMG_4860.JPG,2148,432,1377,1635,0
703,B_corn_v/4/IMG_4862.JPG,2148,432,1377,1635,0
704,B_corn_v/4/IMG_4864.JPG,2148,432,1377,1635,0
705,B_corn_v/4/IMG_4866.JPG,2148,432,1377,1635,0
706,B_corn_v/4/IMG_4868.JPG,2148,432,1377,1635,0
707,B_corn_v/4/IMG_4870.JPG,2148,432,1377,1635,0
708,B_corn_v/4/IMG_4872.JPG,2148,432,1377,1635,0
709,B_corn_v/4/IMG_4874.JPG,2148,432,1377,1635,0
710,B_corn_v/4/IMG_4876.JPG,2148,432,1377,1635,0
711,B_corn_v/4/IMG_4878.JPG,2148,432,1377,1635,0
712,B_corn_v/4/IMG_4880.JPG,2148,432,1377,1635,0
713,B_corn_v/4/IMG_4882.JPG,2148,432,1377,1635,0
714,B_corn_v/4/IMG_4884.JPG,2148,432,1377,1635,0
715,B_corn_v/4/IMG_4886.JPG,2148,432,1377,1635,0
716,B_corn_v/4/IMG_4888.JPG,2148,432,1377,1635,0
717,B_corn_v/4/IMG_4906.JPG,2148,432,1377,1635,0
718,B_corn_v/4/IMG_4908.JPG,2148,432,1377,1635,0
719,B_corn_v/4/IMG_4910.JPG,2148,432,1377,1635,0
720,B_corn_v/4/IMG_4912.JPG,2148,432,1377,1635,0
721,B_corn_v/4/IMG_4914.JPG,2148,432,1377,1635,0
722,B_corn_v/4/IMG_4916.JPG,2148,432,1377,1635,0
723,B_corn_v/4/IMG_4918.JPG,2148,432,1377,1635,0
724,B_corn_v/4/IMG_4922.JPG,2148,432,1377,1635,0
725,B_corn_v/4/IMG_4924.JPG,2148,432,1377,1635,0
726,B_corn_v/4/IMG_4926.JPG,2148,432,1377,1635,0
727,B_corn_v/4/IMG_4928.JPG,2148,432,1377,1635,0
728,B_corn_v/4/IMG_4930.JPG,2148,432,1377,1635,0
729,B_corn_v/4/IMG_4932.JPG,2148,432,1377,1635,0
730,B_corn_v/4/IMG_4934.JPG,2148,432,1377,1635,0
731,B_corn_v/4/IMG_4936.JPG,2148,432,1377,1635,0
732,B_corn_v/4/IMG_4954.JPG,2148,432,1377,1635,0
733,B_corn_v/4/IMG_4956.JPG,2148,432,1377,1635,0
734,B_corn_v/4/IMG_4970.JPG,2148,432,1377,1635,0
735,B_corn_v/4/IMG_4972.JPG,2148,432,1377,1635,0
736,B_corn_v/4/IMG_4974.JPG,2148,432,1377,1635,0
737,B_corn_v/4/IMG_4976.JPG,2148,432,1377,1635,0
738,B_corn_v/4/IMG_4978.JPG,2148,432,1377,1635,0
739,B_corn_v/4/IMG_4980.JPG,2148,432,1377,1635,0
740,B_corn_v/4/IMG_4982.JPG,2148,432,1377,1635,0
741,B_corn_v/4/IMG_4986.JPG,2148,432,1377,1635,0
742,C_trees_h/0/IMG_7070.JPG,444,2448,1503,1071,0
743,C_trees_h/0/IMG_7072.JPG,444,2448,1503,1071,0
744,C_trees_h/0/IMG_7074.JPG,444,2448,1503,1071,0
745,C_trees_h/0/IMG_7076.JPG,444,2448,1503,1071,0
746,C_trees_h/0/IMG_7078.JPG,444,2448,1503,1071,0
747,C_trees_h/0/IMG_7080.JPG,444,2448,1503,1071,0
748,C_trees_h/0/IMG_7082.JPG,444,2448,1503,1071,0
749,C_trees_h/0/IMG_7083.JPG,444,2448,1503,1071,0
750,C_trees_h/0/IMG_7085.JPG,444,2448,1503,1071,0
751,C_trees_h/0/IMG_7087.JPG,444,2448,1503,1071,0
752,C_trees_h/0/IMG_7088.JPG,444,2448,1503,1071,0
753,C_trees_h/0/IMG_7090.JPG,444,2448,1503,1071,0
754,C_trees_h/0/IMG_7092.JPG,444,2448,1503,1071,0
755,C_trees_h/0/IMG_7094.JPG,444,2448,1503,1071,0
756,C_trees_h/0/IMG_7097.JPG,444,2448,1503,1071,0
757,C_trees_h/0/IMG_7099.JPG,444,2448,1503,1071,0
758,C_trees_h/0/IMG_7101.JPG,444,2448,1503,1071,0
759,C_trees_h/0/IMG_7103.JPG,444,2448,1503,1071,0
760,C_trees_h/0/IMG_7106.JPG,444,2448,1503,1071,0
761,C_trees_h/0/IMG_7108.JPG,444,2448,1503,1071,0
762,C_trees_h/0/IMG_7111.JPG,444,2448,1503,1071,0
763,C_trees_h/0/IMG_7113.JPG,444,2448,1503,1071,0
764,C_trees_h/0/IMG_7115.JPG,444,2448,1503,1071,0
765,C_trees_h/0/IMG_7117.JPG,444,2448,1503,1071,0
766,C_trees_h/0/IMG_7119.JPG,444,2448,1503,1071,0
767,C_trees_h/0/IMG_7121.JPG,444,2448,1503,1071,0
768,C_trees_h/0/IMG_7123.JPG,444,2448,1503,1071,0
769,C_trees_h/0/IMG_7125.JPG,444,2448,1503,1071,0
770,C_trees_h/0/IMG_7127.JPG,444,2448,1503,1071,0
771,C_trees_h/0/IMG_7130.JPG,444,2448,1503,1071,0
772,C_trees_h/0/IMG_7132.JPG,444,2448,1503,1071,0
773,C_trees_h/0/IMG_7133.JPG,444,2448,1503,1071,0
774,C_trees_h/0/IMG_7135.JPG,444,2448,1503,1071,0
775,C_trees_h/0/IMG_7137.JPG,444,2448,1503,1071,0
776,C_trees_h/0/IMG_7139.JPG,444,2448,1503,1071,0
777,C_trees_h/0/IMG_7143.JPG,444,2448,1503,1071,0
778,C_trees_h/0/IMG_7145.JPG,444,2448,1503,1071,0
779,C_trees_h/0/IMG_7146.JPG,444,2448,1503,1071,0
780,C_trees_h/0/IMG_7148.JPG,444,2448,1503,1071,0
781,C_trees_h/0/IMG_7149.JPG,444,2448,1503,1071,0
782,C_trees_h/0/IMG_7151.JPG,444,2448,1503,1071,0
783,C_trees_h/0/IMG_7153.JPG,444,2448,1503,1071,0
784,C_trees_h/0/IMG_7155.JPG,444,2448,1503,1071,0
785,C_trees_h/0/IMG_7157.JPG,444,2448,1503,1071,0
786,C_trees_h/0/IMG_7159.JPG,444,2448,1503,1071,0
787,C_trees_h/0/IMG_7161.JPG,444,2448,1503,1071,0
788,C_trees_h/0/IMG_7163.JPG,444,2448,1503,1071,0
789,C_trees_h/0/IMG_7165.JPG,444,2448,1503,1071,0
790,C_trees_h/0/IMG_7167.JPG,444,2448,1503,1071,0
791,C_trees_h/0/IMG_7169.JPG,444,2448,1503,1071,0
792,C_trees_h/0/IMG_7171.JPG,444,2448,1503,1071,0
793,C_trees_h/0/IMG_7172.JPG,444,2448,1503,1071,0
794,C_trees_h/0/IMG_7174.JPG,444,2448,1503,1071,0
795,C_trees_h/0/IMG_7176.JPG,444,2448,1503,1071,0
796,C_trees_h/0/IMG_7178.JPG,444,2448,1503,1071,0
797,C_trees_h/0/IMG_7180.JPG,444,2448,1503,1071,0
798,C_trees_h/0/IMG_7182.JPG,444,2448,1503,1071,0
799,C_trees_h/0/IMG_7184.JPG,444,2448,1503,1071,0
800,C_trees_h/0/IMG_7186.JPG,444,2448,1503,1071,0
801,C_trees_h/0/IMG_7188.JPG,444,2448,1503,1071,0
802,C_trees_h/0/IMG_7190.JPG,444,2448,1503,1071,0
803,C_trees_h/0/IMG_7192.JPG,444,2448,1503,1071,0
804,C_trees_h/0/IMG_7194.JPG,444,2448,1503,1071,0
805,C_trees_h/0/IMG_7196.JPG,444,2448,1503,1071,0
